,direction,relation,relex_relcos,sentence,term1,term2
99,HEMOPTYSIS diagnosis BRONCHIAL CARCINOMA,diagnosis,0.308606699924184,"A chest x ray showing a large tumor like opacity in the left lower lobe and endoscopy visualizing a budding mass suggested a diagnosis of BRONCHIAL CARCINOMA in a 55 year old, tobacco smoking Cambodian who consulted for HEMOPTYSIS and altered general status.",HEMOPTYSIS,BRONCHIAL CARCINOMA
100,BRONCHIAL CARCINOMA diagnosis HEMOPTYSIS,diagnosis,0.308606699924184,"A chest x ray showing a large tumor like opacity in the left lower lobe and endoscopy visualizing a budding mass suggested a diagnosis of BRONCHIAL CARCINOMA in a 55 year old, tobacco smoking Cambodian who consulted for HEMOPTYSIS and altered general status.",HEMOPTYSIS,BRONCHIAL CARCINOMA
101,HEMOPTYSIS diagnosis BRONCHIAL CARCINOMA,diagnosis,0.308606699924184,"A chest x ray showing a large tumor like opacity in the left lower lobe and endoscopy visualizing a budding mass suggested a diagnosis of BRONCHIAL CARCINOMA in a 55 year old, tobacco smoking Cambodian who consulted for HEMOPTYSIS and altered general status.",HEMOPTYSIS,BRONCHIAL CARCINOMA
102,no_relation,diagnosis,0.308606699924184,"A chest x ray showing a large tumor like opacity in the left lower lobe and endoscopy visualizing a budding mass suggested a diagnosis of BRONCHIAL CARCINOMA in a 55 year old, tobacco smoking Cambodian who consulted for HEMOPTYSIS and altered general status.",HEMOPTYSIS,BRONCHIAL CARCINOMA
103,no_relation,diagnosis,0.308606699924184,"A chest x ray showing a large tumor like opacity in the left lower lobe and endoscopy visualizing a budding mass suggested a diagnosis of BRONCHIAL CARCINOMA in a 55 year old, tobacco smoking Cambodian who consulted for HEMOPTYSIS and altered general status.",HEMOPTYSIS,BRONCHIAL CARCINOMA
104,BRONCHIAL CARCINOMA diagnosis HEMOPTYSIS,diagnosis,0.308606699924184,"A chest x ray showing a large tumor like opacity in the left lower lobe and endoscopy visualizing a budding mass suggested a diagnosis of BRONCHIAL CARCINOMA in a 55 year old, tobacco smoking Cambodian who consulted for HEMOPTYSIS and altered general status.",HEMOPTYSIS,BRONCHIAL CARCINOMA
105,MYASTHENIA GRAVIS diagnosis INTRAVENOUS EDROPHONIUM CHLORIDE,diagnosis,1.0,Maximum velocity and amplitude of repetitive ( 1 per second) 30 degrees saccadic eye movements were quantitatively assessed for 4 minutes before and after INTRAVENOUS EDROPHONIUM CHLORIDE as a diagnostic test for MYASTHENIA GRAVIS,MYASTHENIA GRAVIS,INTRAVENOUS EDROPHONIUM CHLORIDE
106,MYASTHENIA GRAVIS diagnosis INTRAVENOUS EDROPHONIUM CHLORIDE,diagnosis,1.0,Maximum velocity and amplitude of repetitive ( 1 per second) 30 degrees saccadic eye movements were quantitatively assessed for 4 minutes before and after INTRAVENOUS EDROPHONIUM CHLORIDE as a diagnostic test for MYASTHENIA GRAVIS,MYASTHENIA GRAVIS,INTRAVENOUS EDROPHONIUM CHLORIDE
107,MYASTHENIA GRAVIS diagnosis INTRAVENOUS EDROPHONIUM CHLORIDE,diagnosis,1.0,Maximum velocity and amplitude of repetitive ( 1 per second) 30 degrees saccadic eye movements were quantitatively assessed for 4 minutes before and after INTRAVENOUS EDROPHONIUM CHLORIDE as a diagnostic test for MYASTHENIA GRAVIS,MYASTHENIA GRAVIS,INTRAVENOUS EDROPHONIUM CHLORIDE
108,INTRAVENOUS EDROPHONIUM CHLORIDE diagnosis MYASTHENIA GRAVIS,diagnosis,1.0,Maximum velocity and amplitude of repetitive ( 1 per second) 30 degrees saccadic eye movements were quantitatively assessed for 4 minutes before and after INTRAVENOUS EDROPHONIUM CHLORIDE as a diagnostic test for MYASTHENIA GRAVIS,MYASTHENIA GRAVIS,INTRAVENOUS EDROPHONIUM CHLORIDE
109,INTRAVENOUS EDROPHONIUM CHLORIDE diagnosis MYASTHENIA GRAVIS,diagnosis,1.0,Maximum velocity and amplitude of repetitive ( 1 per second) 30 degrees saccadic eye movements were quantitatively assessed for 4 minutes before and after INTRAVENOUS EDROPHONIUM CHLORIDE as a diagnostic test for MYASTHENIA GRAVIS,MYASTHENIA GRAVIS,INTRAVENOUS EDROPHONIUM CHLORIDE
110,MYASTHENIA GRAVIS diagnosis INTRAVENOUS EDROPHONIUM CHLORIDE,diagnosis,1.0,Maximum velocity and amplitude of repetitive ( 1 per second) 30 degrees saccadic eye movements were quantitatively assessed for 4 minutes before and after INTRAVENOUS EDROPHONIUM CHLORIDE as a diagnostic test for MYASTHENIA GRAVIS,MYASTHENIA GRAVIS,INTRAVENOUS EDROPHONIUM CHLORIDE
111,MYASTHENIA GRAVIS diagnosis INTRAVENOUS EDROPHONIUM CHLORIDE,diagnosis,1.0,Maximum velocity and amplitude of repetitive ( 1 per second) 30 degrees saccadic eye movements were quantitatively assessed for 4 minutes before and after INTRAVENOUS EDROPHONIUM CHLORIDE as a diagnostic test for MYASTHENIA GRAVIS,MYASTHENIA GRAVIS,INTRAVENOUS EDROPHONIUM CHLORIDE
112,OPIOID OVERDOSE causes FLUMAZENIL,causes,0.442325868464691,"Clonidine, oxymetazoline, tetrahydozoline, brimonidine, tizanidine; barbiturates; opioids; benzodiazepines  Give naloxone for suspected OPIOID OVERDOSE; consider FLUMAZENIL for benzodiazepine overdose Cholinergic (pinpoint pupils; variable HR; sweaty skin; abdominal cramps and diarrhea)  Organophosphate and carbamate insecticides; chemical warfare nerve agents  Give atropine and pralidoxime; obtain measurements of serum and RBC cholinesterase activity Anticholinergic (agitation; delirium; dilated pupils; tachycardia; decreased peristalsis; dry, flushed skin)  Atropine and related drugs; antihistamines; carbamazepine; phenothiazines; tricyclic antidepressants  Obtain immediate ECG.",OPIOID OVERDOSE,FLUMAZENIL
113,no_relation,causes,0.442325868464691,"Clonidine, oxymetazoline, tetrahydozoline, brimonidine, tizanidine; barbiturates; opioids; benzodiazepines  Give naloxone for suspected OPIOID OVERDOSE; consider FLUMAZENIL for benzodiazepine overdose Cholinergic (pinpoint pupils; variable HR; sweaty skin; abdominal cramps and diarrhea)  Organophosphate and carbamate insecticides; chemical warfare nerve agents  Give atropine and pralidoxime; obtain measurements of serum and RBC cholinesterase activity Anticholinergic (agitation; delirium; dilated pupils; tachycardia; decreased peristalsis; dry, flushed skin)  Atropine and related drugs; antihistamines; carbamazepine; phenothiazines; tricyclic antidepressants  Obtain immediate ECG.",OPIOID OVERDOSE,FLUMAZENIL
114,FLUMAZENIL causes OPIOID OVERDOSE,causes,0.442325868464691,"Clonidine, oxymetazoline, tetrahydozoline, brimonidine, tizanidine; barbiturates; opioids; benzodiazepines  Give naloxone for suspected OPIOID OVERDOSE; consider FLUMAZENIL for benzodiazepine overdose Cholinergic (pinpoint pupils; variable HR; sweaty skin; abdominal cramps and diarrhea)  Organophosphate and carbamate insecticides; chemical warfare nerve agents  Give atropine and pralidoxime; obtain measurements of serum and RBC cholinesterase activity Anticholinergic (agitation; delirium; dilated pupils; tachycardia; decreased peristalsis; dry, flushed skin)  Atropine and related drugs; antihistamines; carbamazepine; phenothiazines; tricyclic antidepressants  Obtain immediate ECG.",OPIOID OVERDOSE,FLUMAZENIL
115,no_relation,causes,0.442325868464691,"Clonidine, oxymetazoline, tetrahydozoline, brimonidine, tizanidine; barbiturates; opioids; benzodiazepines  Give naloxone for suspected OPIOID OVERDOSE; consider FLUMAZENIL for benzodiazepine overdose Cholinergic (pinpoint pupils; variable HR; sweaty skin; abdominal cramps and diarrhea)  Organophosphate and carbamate insecticides; chemical warfare nerve agents  Give atropine and pralidoxime; obtain measurements of serum and RBC cholinesterase activity Anticholinergic (agitation; delirium; dilated pupils; tachycardia; decreased peristalsis; dry, flushed skin)  Atropine and related drugs; antihistamines; carbamazepine; phenothiazines; tricyclic antidepressants  Obtain immediate ECG.",OPIOID OVERDOSE,FLUMAZENIL
116,no_relation,causes,0.442325868464691,"Clonidine, oxymetazoline, tetrahydozoline, brimonidine, tizanidine; barbiturates; opioids; benzodiazepines  Give naloxone for suspected OPIOID OVERDOSE; consider FLUMAZENIL for benzodiazepine overdose Cholinergic (pinpoint pupils; variable HR; sweaty skin; abdominal cramps and diarrhea)  Organophosphate and carbamate insecticides; chemical warfare nerve agents  Give atropine and pralidoxime; obtain measurements of serum and RBC cholinesterase activity Anticholinergic (agitation; delirium; dilated pupils; tachycardia; decreased peristalsis; dry, flushed skin)  Atropine and related drugs; antihistamines; carbamazepine; phenothiazines; tricyclic antidepressants  Obtain immediate ECG.",OPIOID OVERDOSE,FLUMAZENIL
117,OPIOID OVERDOSE causes FLUMAZENIL,causes,0.442325868464691,"Clonidine, oxymetazoline, tetrahydozoline, brimonidine, tizanidine; barbiturates; opioids; benzodiazepines  Give naloxone for suspected OPIOID OVERDOSE; consider FLUMAZENIL for benzodiazepine overdose Cholinergic (pinpoint pupils; variable HR; sweaty skin; abdominal cramps and diarrhea)  Organophosphate and carbamate insecticides; chemical warfare nerve agents  Give atropine and pralidoxime; obtain measurements of serum and RBC cholinesterase activity Anticholinergic (agitation; delirium; dilated pupils; tachycardia; decreased peristalsis; dry, flushed skin)  Atropine and related drugs; antihistamines; carbamazepine; phenothiazines; tricyclic antidepressants  Obtain immediate ECG.",OPIOID OVERDOSE,FLUMAZENIL
118,OPIOID OVERDOSE causes FLUMAZENIL,causes,0.442325868464691,"Clonidine, oxymetazoline, tetrahydozoline, brimonidine, tizanidine; barbiturates; opioids; benzodiazepines  Give naloxone for suspected OPIOID OVERDOSE; consider FLUMAZENIL for benzodiazepine overdose Cholinergic (pinpoint pupils; variable HR; sweaty skin; abdominal cramps and diarrhea)  Organophosphate and carbamate insecticides; chemical warfare nerve agents  Give atropine and pralidoxime; obtain measurements of serum and RBC cholinesterase activity Anticholinergic (agitation; delirium; dilated pupils; tachycardia; decreased peristalsis; dry, flushed skin)  Atropine and related drugs; antihistamines; carbamazepine; phenothiazines; tricyclic antidepressants  Obtain immediate ECG.",OPIOID OVERDOSE,FLUMAZENIL
119,CEFACLOR treats PHARYNGITIS,treats,0.9760921603577252,Patients with otitis media received approximately 40 mg/kg/day of cefaclor or amoxicillin trihydrate for ten days to three weeks; patients with PHARYNGITIS received 20 mg/kg/day of CEFACLOR or penicillin V potassium for ten days.,PHARYNGITIS,CEFACLOR
120,CEFACLOR treats PHARYNGITIS,treats,0.9760921603577252,Patients with otitis media received approximately 40 mg/kg/day of cefaclor or amoxicillin trihydrate for ten days to three weeks; patients with PHARYNGITIS received 20 mg/kg/day of CEFACLOR or penicillin V potassium for ten days.,PHARYNGITIS,CEFACLOR
121,CEFACLOR treats PHARYNGITIS,treats,0.9760921603577252,Patients with otitis media received approximately 40 mg/kg/day of cefaclor or amoxicillin trihydrate for ten days to three weeks; patients with PHARYNGITIS received 20 mg/kg/day of CEFACLOR or penicillin V potassium for ten days.,PHARYNGITIS,CEFACLOR
122,CEFACLOR treats PHARYNGITIS,treats,0.9760921603577252,Patients with otitis media received approximately 40 mg/kg/day of cefaclor or amoxicillin trihydrate for ten days to three weeks; patients with PHARYNGITIS received 20 mg/kg/day of CEFACLOR or penicillin V potassium for ten days.,PHARYNGITIS,CEFACLOR
123,PHARYNGITIS treats CEFACLOR,treats,0.9760921603577252,Patients with otitis media received approximately 40 mg/kg/day of cefaclor or amoxicillin trihydrate for ten days to three weeks; patients with PHARYNGITIS received 20 mg/kg/day of CEFACLOR or penicillin V potassium for ten days.,PHARYNGITIS,CEFACLOR
124,CEFACLOR treats PHARYNGITIS,treats,0.9760921603577252,Patients with otitis media received approximately 40 mg/kg/day of cefaclor or amoxicillin trihydrate for ten days to three weeks; patients with PHARYNGITIS received 20 mg/kg/day of CEFACLOR or penicillin V potassium for ten days.,PHARYNGITIS,CEFACLOR
125,CEFACLOR treats PHARYNGITIS,treats,0.9760921603577252,Patients with otitis media received approximately 40 mg/kg/day of cefaclor or amoxicillin trihydrate for ten days to three weeks; patients with PHARYNGITIS received 20 mg/kg/day of CEFACLOR or penicillin V potassium for ten days.,PHARYNGITIS,CEFACLOR
126,HYPERTENSION diagnosis SPONTANEOUSLY ELEVATED BP,diagnosis,0.480384461415261,"Taken together, these data suggest that African green monkeys with SPONTANEOUSLY ELEVATED BP may be a useful experimental model for particular types of human HYPERTENSION",SPONTANEOUSLY ELEVATED BP,HYPERTENSION
127,HYPERTENSION diagnosis SPONTANEOUSLY ELEVATED BP,diagnosis,0.480384461415261,"Taken together, these data suggest that African green monkeys with SPONTANEOUSLY ELEVATED BP may be a useful experimental model for particular types of human HYPERTENSION",SPONTANEOUSLY ELEVATED BP,HYPERTENSION
128,HYPERTENSION diagnosis SPONTANEOUSLY ELEVATED BP,diagnosis,0.480384461415261,"Taken together, these data suggest that African green monkeys with SPONTANEOUSLY ELEVATED BP may be a useful experimental model for particular types of human HYPERTENSION",SPONTANEOUSLY ELEVATED BP,HYPERTENSION
129,HYPERTENSION diagnosis SPONTANEOUSLY ELEVATED BP,diagnosis,0.480384461415261,"Taken together, these data suggest that African green monkeys with SPONTANEOUSLY ELEVATED BP may be a useful experimental model for particular types of human HYPERTENSION",SPONTANEOUSLY ELEVATED BP,HYPERTENSION
130,no_relation,diagnosis,0.480384461415261,"Taken together, these data suggest that African green monkeys with SPONTANEOUSLY ELEVATED BP may be a useful experimental model for particular types of human HYPERTENSION",SPONTANEOUSLY ELEVATED BP,HYPERTENSION
131,SPONTANEOUSLY ELEVATED BP diagnosis HYPERTENSION,diagnosis,0.480384461415261,"Taken together, these data suggest that African green monkeys with SPONTANEOUSLY ELEVATED BP may be a useful experimental model for particular types of human HYPERTENSION",SPONTANEOUSLY ELEVATED BP,HYPERTENSION
132,no_relation,diagnosis,0.480384461415261,"Taken together, these data suggest that African green monkeys with SPONTANEOUSLY ELEVATED BP may be a useful experimental model for particular types of human HYPERTENSION",SPONTANEOUSLY ELEVATED BP,HYPERTENSION
133,ADALIMUMAB treats RHEUMATOID ARTHRITIS,treats,0.981980506061966,The objective of this study is to perform a cost effective analysis of 86 patients with RHEUMATOID ARTHRITIS in therapy with ADALIMUMAB 40 mg every other week and etanercept 50 mg/week for two years in a population of patients observed in clinical practice.,RHEUMATOID ARTHRITIS,ADALIMUMAB
134,ADALIMUMAB treats RHEUMATOID ARTHRITIS,treats,0.981980506061966,The objective of this study is to perform a cost effective analysis of 86 patients with RHEUMATOID ARTHRITIS in therapy with ADALIMUMAB 40 mg every other week and etanercept 50 mg/week for two years in a population of patients observed in clinical practice.,RHEUMATOID ARTHRITIS,ADALIMUMAB
135,ADALIMUMAB treats RHEUMATOID ARTHRITIS,treats,0.981980506061966,The objective of this study is to perform a cost effective analysis of 86 patients with RHEUMATOID ARTHRITIS in therapy with ADALIMUMAB 40 mg every other week and etanercept 50 mg/week for two years in a population of patients observed in clinical practice.,RHEUMATOID ARTHRITIS,ADALIMUMAB
136,ADALIMUMAB treats RHEUMATOID ARTHRITIS,treats,0.981980506061966,The objective of this study is to perform a cost effective analysis of 86 patients with RHEUMATOID ARTHRITIS in therapy with ADALIMUMAB 40 mg every other week and etanercept 50 mg/week for two years in a population of patients observed in clinical practice.,RHEUMATOID ARTHRITIS,ADALIMUMAB
137,ADALIMUMAB treats RHEUMATOID ARTHRITIS,treats,0.981980506061966,The objective of this study is to perform a cost effective analysis of 86 patients with RHEUMATOID ARTHRITIS in therapy with ADALIMUMAB 40 mg every other week and etanercept 50 mg/week for two years in a population of patients observed in clinical practice.,RHEUMATOID ARTHRITIS,ADALIMUMAB
138,ADALIMUMAB treats RHEUMATOID ARTHRITIS,treats,0.981980506061966,The objective of this study is to perform a cost effective analysis of 86 patients with RHEUMATOID ARTHRITIS in therapy with ADALIMUMAB 40 mg every other week and etanercept 50 mg/week for two years in a population of patients observed in clinical practice.,RHEUMATOID ARTHRITIS,ADALIMUMAB
139,ADALIMUMAB treats RHEUMATOID ARTHRITIS,treats,0.981980506061966,The objective of this study is to perform a cost effective analysis of 86 patients with RHEUMATOID ARTHRITIS in therapy with ADALIMUMAB 40 mg every other week and etanercept 50 mg/week for two years in a population of patients observed in clinical practice.,RHEUMATOID ARTHRITIS,ADALIMUMAB
